"","SpecCode","Species","Genus","SpeciesRefNo","Author","FBname","PicPreferredName","PicPreferredNameM","PicPreferredNameF","PicPreferredNameJ","FamCode","Subfamily","GenCode","SubGenCode","BodyShapeI","Source","AuthorRef","Remark","TaxIssue","Fresh","Brack","Saltwater","DemersPelag","Amphibious","AmphibiousRef","AnaCat","MigratRef","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","LongevityWild","LongevityWildRef","LongevityCaptive","LongevityCapRef","Vulnerability","Length","LTypeMaxM","LengthFemale","LTypeMaxF","MaxLengthRef","CommonLength","LTypeComM","CommonLengthF","LTypeComF","CommonLengthRef","Weight","WeightFemale","MaxWeightRef","Pic","PictureFemale","LarvaPic","EggPic","ImportanceRef","Importance","PriceCateg","PriceReliability","Remarks7","LandingStatistics","Landings","MainCatchingMethod","II","MSeines","MGillnets","MCastnets","MTraps","MSpears","MTrawls","MDredges","MLiftnets","MHooksLines","MOther","UsedforAquaculture","LifeCycle","AquacultureRef","UsedasBait","BaitRef","Aquarium","AquariumFishII","AquariumRef","GameFish","GameRef","Dangerous","DangerousRef","Electrogenic","ElectroRef","Complete","GoogleImage","Comments","Profile","PD50","Emblematic","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
"28","62042","Coregonus fontanae","Coregonus",52872,"Schulz & Freyhof, 2003",NA,"Cofon_u0.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"elongated","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,3,52872,NA,NA,NA,NA,NA,NA,NA,28.07,12.6000003814697,"SL",NA,NA,"52872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in lakes, inhabiting deep water layers of 20-60 m.  Undertakes migration above 20 m at night (Ref. 59043).  Most abundant below 20 m depth (Ref. 52872). Syntopic with <i>Coregonus albula</i> in Lake Stechlin (Ref. 52872). Feeds mainly on Cladocera and Copepoda (Ref. 59043).",NA,"0.5",0,10,"2005-01-07T00:00:00Z","65","2014-02-27T00:00:00Z",NA,NA,NA
"29","49211","Coregonus gutturosus","Coregonus",13696,"(Gmelin, 1818)",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,140,59043,NA,NA,NA,NA,NA,NA,NA,40.63,29,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Lacustrine, in deep water. Feeds on benthic invertebrates (especially mussels and snails). Spawns in 10-60 m. depth. After spawning migrates to deeper places, at depths of up to about 140 m. Migrates to 50-60 m in March - April (Ref. 59043).",NA,"0.5",0,10,"1998-07-24T00:00:00Z","97","2010-07-06T00:00:00Z",NA,NA,NA
"30","49206","Coregonus heglingus","Coregonus",13696,"Schinz, 1822",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,"20",80,59043,NA,NA,NA,NA,NA,NA,NA,36.46,24,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Lacustrine, in deep waters. Feeds on plankton in midwater and on benthic invertebrates (snails, chironomids). Spawns near shores at depths of 20-80 m. (Ref. 59043).",NA,"0.5",0,10,"1998-07-23T00:00:00Z","97","2010-07-06T00:00:00Z",NA,NA,NA
"31","49192","Coregonus hiemalis","Coregonus",59043,"Jurine, 1825",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.46,40,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Lacustrine. Found in deeper parts of the lake. Spawns in shallow water, on gravel, near shore in December. (Ref. 59043).",NA,"0.5",0,10,"1998-07-20T00:00:00Z","2","2013-09-12T00:00:00Z",NA,NA,NA
"32","49236","Coregonus hoferi","Coregonus",13696,"Berg, 1932",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"59043",NA,NA,27.73,35,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Feeds on zooplankton and small insects. Spawns in shallow water 1-5 m deep, on gravel or rock bottom, mid November - early January, usually in first week of December (Ref. 59043).",NA,"0.5",0,10,"1998-07-30T00:00:00Z","97","2010-07-07T00:00:00Z",NA,NA,NA
"33","65595","Coregonus holsatus","Coregonus",59043,"Thienemann, 1916",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.23,47,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Attains a maximum size of up to about 47 cm SL (Ref. 59043).",NA,"0.5",0,10,"2010-07-08T00:00:00Z","10","2021-02-09T00:00:00Z","303","2021-02-09T00:00:00Z",NA
"34","2670","Coregonus hoyi","Coregonus",86798,"(Milner, 1874)","Bloater","Cohoy_u4.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,"Belongs to <i>C. artedi</i> complex.","0",-1,0,0,"pelagic",NA,NA,NA,NA,"30",190,86798,NA,NA,NA,11,"120857",NA,NA,38.88,37,"TL",NA,NA,"86798","25.5","TL",NA,NA,12193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in large lakes, generally at depths of 30-190 m (Ref.86798).",NA,"0.5",0,1,"1991-05-01T00:00:00Z","10","2020-01-28T00:00:00Z","10","1994-03-28T00:00:00Z",NA
"35","6207","Coregonus huntsmani","Coregonus",5723,"Scott, 1987","Atlantic whitefish","Cohun_u0.gif",NA,NA,NA,76,"Coregoninae",7065,NA,"elongated","O",NA,NA,"0",-1,-1,-1,"pelagic-neritic",NA,NA,"anadromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.53,40,"TL",NA,NA,"5723","27.5","TL",NA,NA,12193,NA,NA,NA,"COHUN_U0",NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in near-shore coastal waters, open water of lakes and small to large rivers, and often in current in rivers.  Belongs to <i>C. clupeaformis</i> complex (Ref. 5723).  Anadromous (Ref. 5951).",NA,"0.5",0,22,"1992-08-03T00:00:00Z","949","2008-09-10T00:00:00Z","10","1994-03-26T00:00:00Z",NA
"36","2671","Coregonus johannae","Coregonus",3814,"(Wagner, 1910)","Deepwater cisco","Cojoh_u0.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.47,26.5,"SL",NA,NA,"12193","27.5","TL",NA,NA,12193,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Formerly commercial important, but now extinct (Ref 12269).",NA,"0.5",0,1,"1991-05-01T00:00:00Z","2","1996-12-23T00:00:00Z","67","1994-09-29T00:00:00Z",NA
"37","65381","Coregonus kiletz","Coregonus",59043,"Michailovsky, 1903",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"59043",NA,NA,57.34,39,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found in lakes at all depths.  Preys on zooplankton and small benthos during juvenile stage and switches to fish diet  at 17-20 cm SL.  Life span ranges from 7-9 years, with exceptional records up to 19 years (Ref. 59043).",NA,"0.5",0,10,"2010-03-16T00:00:00Z",NA,"2010-03-16T00:00:00Z",NA,NA,NA
"38","2672","Coregonus kiyi","Coregonus",5723,"(Koelz, 1921)","Kiyi","Cokiy_u0.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"1998",NA,NA,26.04,35,"TL",NA,NA,"5723","25","TL",NA,NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,"seines",NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits open water.",NA,"0.5",0,1,"1991-05-01T00:00:00Z","67","1994-10-05T00:00:00Z","10","1994-03-28T00:00:00Z",NA
"39","65113","Coregonus ladogae","Coregonus",59043,"Pravdin, Golubev & Belyaeva, 1938",NA,"Colad_u0.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.54,43,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in lakes.  Adults prey on fish, mostly <i>Osmerus eperlanus</i>, while juveniles feed on zoonplankton.  Reaches sexual maturity at 2 years, 30 g for males, and 60-70 g for females. Hybridizes with other <i>Coregonus species</i> (Ref. 59043).",NA,"0.5",0,10,"2009-10-24T00:00:00Z",NA,"2009-10-24T00:00:00Z",NA,NA,NA
"40","46941","Coregonus laurettae","Coregonus",6466,"Bean, 1881","Bering cisco","Colau_j0.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"pelagic-neritic",NA,NA,"anadromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.16,36,"TL","48","FL","28864","30","FL",NA,NA,27547,NA,NA,NA,NA,NA,NA,NA,27547,"subsistence fisheries","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,-1,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Found near river mouths and brackish lagoons (Ref. 5723).  Makes extensive migrations related to spawning (Ref. 27547).  Feeds on invertebrates and cottids (Ref. 27547).  Apparently does not feed during its spawning runs (Ref. 27547). Some populations anadromous (Ref. 96339).",NA,"0.5",0,10,"1998-03-05T00:00:00Z","2291","2014-12-15T00:00:00Z",NA,NA,NA
"41","232","Coregonus lavaretus","Coregonus",5204,"(Linnaeus, 1758)","European whitefish","Colav_u4.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,0,"demersal",NA,NA,"anadromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.64,73,"TL",NA,NA,"40637",NA,NA,NA,NA,NA,10000,NA,35388,NA,NA,NA,NA,4931,"commercial","high","Reliable: based on ex-vessel price for this species",NA,"from 1,000 to 10,000",NA,"seines",NA,0,-1,0,"0",0,"0",0,0,0,"0","commercial",NA,12108,"never/rarely",NA,"never/rarely",NA,NA,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"Gregarious lacustrine forms (Ref. 2163) and anadromous estuarine forms, rarely in full saltwater.  Feeds on planktonic crustaceans, or larger benthic crustaceans in brackish water.  Movement in water column as a function of zooplankton repartition (Ref. 2163). Spawns in gravel, near shore, in shallow water, in December (Ref. 59043).  Likely to benefit from environmental regulations in France passed on 8/12/88 (Ref. 2163).",NA,"0.5",0,2,"1990-10-17T00:00:00Z","393","2017-03-06T00:00:00Z","1","1994-03-08T00:00:00Z",NA
"42","49271","Coregonus lucinensis","Coregonus",59043,"Thienemann, 1933",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.75,16,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"A lacustrine species reported to inhabit deep water layers (20-58 m) and move to shallow waters to spawn (Ref. 59043).  A small deep-water species with large eyes (Ref. 13696).  Spawns April-July, usually May-June. Feeds mainly on chironomids and <i>Mysis relicta</i> (Ref. 59043).",NA,"0.5",0,10,"1998-08-05T00:00:00Z","10","2010-07-16T00:00:00Z",NA,NA,NA
"43","64639","Coregonus lutokka","Coregonus",78639,"Kottelat, Bogutskaya & Freyhof, 2005",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"59043",NA,NA,37.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Prefers stone and gravel bottom. Feeds on benthos (insect larvae, molluscs and crustaceans), in summer usually moves to upper water layers to feed on zooplankton, especially Cladocera  (Ref. 59043).",NA,"0.5",0,10,"2008-08-28T00:00:00Z","97","2010-07-07T00:00:00Z",NA,NA,NA
"44","28065","Coregonus macrophthalmus","Coregonus",13696,"Nüsslin, 1882","Gangfisch",NA,NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"pelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.64,30,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,-1,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Lacustrine, midwater along shores. Feeds on insects and plankton (Ref. 59043). Oviparous (Ref. 205).  Eggs are buried in unguarded nests (Ref. 205).",NA,"0.5",0,3,"1997-12-17T00:00:00Z","97","2016-03-16T00:00:00Z",NA,NA,NA
"45","48236","Coregonus maraena","Coregonus",13696,"(Bloch, 1779)","Maraena whitefish","Comar_u8.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"demersal",NA,NA,"anadromous",88171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.61,130,"TL",NA,NA,"593",NA,NA,NA,NA,NA,10000,NA,593,NA,NA,NA,NA,NA,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","commercial",NA,32234,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Forages along coasts. Also reported from deep, oligo-mesotrophic lakes. Feeds on benthic prey (crustaceans, molluscs, large insect larvae, small fish). Spawns in shallow water, in rapids or small rivers or over firm sediments in lowland rivers and estuaries. Northernmost stocks undertake the longest migrations between spawning and foraging grounds. In the northern part of the range, individuals may travel as much as 700 km between these areas (Ref. 59043).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","65602","Coregonus maraenoides","Coregonus",59043,"Berg, 1916","Peipsi whitefish","Comar_f0.jpg",NA,NA,NA,76,"Coregoninae",7065,1,NA,"O",NA,"This species is uncertain in <i>Coregonus</i> in Eschmeyer (CofF ver. Jul. 2010: Ref. 84883).. See CofF for a discussion.","7",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.01,60,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Inhabits lakes and rivers.  Spawns mainly in southern coastal part of Lake Peipus and northern part of Lake Teploe, but also enters some rivers to spawn (Ref. 59043).",NA,"0.5",0,10,"2010-07-09T00:00:00Z","303","2020-09-09T00:00:00Z",NA,NA,NA
"47","49240","Coregonus maxillaris","Coregonus",13696,"Günther, 1866",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,NA,"O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.79,50,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Lacustrine, in deeper waters. Feeds on benthic invertebrates, especially gammarids, molluscs and insect larvae. Spawns on gravel to stone bottom, at 1-10 m depth (Ref. 59043).",NA,"0.5",0,10,"1998-07-30T00:00:00Z","97","2010-07-08T00:00:00Z",NA,NA,NA
"48","48234","Coregonus megalops","Coregonus",13696,"Widegren, 1863","Lacustrine fluvial whitefish","Comeg_u1.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,50,59043,NA,NA,NA,NA,NA,NA,NA,60.01,60,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Lacustrine. Gregarious, forms shoals. Spawns in September - February, depending on latitude and habitat, in flowing water in mid-autumn, in deep water in winter. Feeds on plankton in summer, may take benthic prey too. Migrates to spawn in bays at beginning of autumn and spawns over clean pebble or silt bottom at depths of 2-10 m (Ref. 59043).",NA,"0.5",0,34,"1998-05-05T00:00:00Z","65","2013-07-18T00:00:00Z",NA,NA,NA
"49","4788","Coregonus migratorius","Coregonus",593,"(Georgi, 1775)",NA,NA,NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"demersal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.96,56,"TL",NA,NA,"2059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2059,"commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Important food fish in the Lake Baikal.",NA,"0.5",0,2,"1991-12-06T00:00:00Z","2","2020-01-02T00:00:00Z","97","2003-01-09T00:00:00Z",NA
"50","12547","Coregonus muksun","Coregonus",593,"(Pallas, 1814)","Muksun",NA,NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,-1,"benthopelagic",NA,NA,"anadromous",51243,NA,NA,NA,NA,NA,NA,23,"593",NA,NA,63.46,90,"SL",NA,NA,"59043",NA,NA,NA,NA,NA,13800,NA,593,NA,NA,NA,NA,593,"highly commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",0,"0",0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"harmless",NA,"no special ability",NA,NA,-1,"Anadromous, semi-anadromous, lacustrine, lacustrine-riverine, and riverine stocks have been reported. Most stocks are migratory, spending most of year at sea, sometimes rather far from coast (Ref. 59043).  Stays mainly in the lower reaches of the rivers (Ref. 593) with slow current, large lakes and their tributaries, floodplain lakes, deltas and estuaries, marine waters with salinity up to 6-10%. Enters rivers in July - August and reaches spawning sites by October - November. In larger rivers, moves upriver up tp 2000 km (average speed 20 km/day). Spawns for the first time at 6-14 years, 47-50 cm SL. Spawns in rapids or shallows, at 1-2°C, when rivers start freezing. Adults leave spawning sites in winter (Ref. 59043). Eggs are buried in unguarded nests (Ref. 205). Eggs hatch in 150-180 days; peak hatching usually in April. Juveniles feed on plankton in winter (during which they do not cease active foraging) and benthic invertebrates in summer (Ref. 59043).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2674","Coregonus nasus","Coregonus",3814,"(Pallas, 1776)","Broad whitefish","Conas_m0.jpg",NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,-1,0,"pelagic-neritic",NA,NA,"anadromous",51243,NA,NA,NA,NA,NA,NA,15,"59043",NA,NA,65,71,"TL",NA,NA,"96339","46","TL",NA,NA,1998,16000,NA,1998,NA,NA,NA,NA,59043,"commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,"gillnets",NA,0,0,0,"0",0,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"-1",4699,"harmless",NA,"no special ability",NA,NA,-1,"Nerito-pelagic (Ref. 58426).  Lowland river and lakes (Ref. 59043) but most frequently in streams (Ref. 5723).  Lacustrine and estuarine anadromous forms exist (Ref. 593).  Alevins and juveniles feed on zooplankton, adults on benthos, mainly chironomid larvae and molluscs (Ref. 1998, 59043). Males reproduce for the first time in 4-8 years, females at 5-9. Adults start upstream migration in late July - August and reach spawning sites by October - November and spawn in stretches with swift current and sand-pebble bottom, often under ice. Spawning lasts 5-7 days and fish leave spawning site soon after, migrating downstream to overwinter in deeper places of lower stretches of rivers together with older juveniles. In spring, alevins drift from spawning sites downstream with flood-water and forage in floodplain lakes and oxbows where they remain until end of summer before moving to river or reaching maturity (if lakes are large enough and do not dry out). Widely used for aquaculture in eastern Europe (Ref. 59043). Flesh is highly esteemed (Ref. 1998). Sold fresh, dried, or smoked (Ref. 1998).",NA,"0.5",0,1,"1991-05-01T00:00:00Z","2","2015-03-23T00:00:00Z","97","2003-01-03T00:00:00Z",NA
"52","10113","Coregonus nelsonii","Coregonus",5723,"Bean, 1884","Alaska whitefish",NA,NA,NA,NA,76,"Coregoninae",7065,NA,"fusiform / normal","O",NA,NA,"0",-1,0,0,"benthopelagic",NA,NA,"potamodromous",27547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.05,56,"TL",NA,NA,"5723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27547,"subsistence fisheries","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,"0",-1,"0",0,0,0,"0","never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,"-1",27547,"harmless",NA,"no special ability",NA,NA,-1,"Occurs in small to large rivers (Ref. 5723).  Rarely enters lakes (Ref. 5723).  Makes fairly extensive upstream and downstream movements related to spawning runs (Ref. 27547).  Feeds mainly on immature insects (Ref. 27547).  Usually does not feed during the latter part of the spawning run (Ref. 27547).  Excellent food fish but usually not eaten (Ref. 27547).",NA,"0.5",0,10,"1994-05-10T00:00:00Z","303","2009-04-29T00:00:00Z","10","1994-05-10T00:00:00Z",NA
